"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.878753662E0,-1.252961159E0,-2.057282257E1,-8.741123676E-1,2.062946952E1
3.883728027E0,-1.233039856E0,-2.036781311E1,-6.527161598E-1,2.041553910E1
3.888702393E0,-1.083180428E0,-2.016000557E1,-4.953424335E-1,2.019515953E1
3.893646240E0,-1.006344795E0,-1.995109940E1,-3.977855742E-1,1.998042368E1
3.898620606E0,-9.876708984E-1,-1.973929405E1,-5.486512780E-1,1.977160190E1
3.903594971E0,-9.806394577E-1,-1.952612114E1,-7.361224890E-1,1.956458374E1
3.908569336E0,-9.094076157E-1,-1.931222343E1,-7.019053102E-1,1.934636057E1
3.913513184E0,-7.366790771E-1,-1.909945297E1,-7.875918746E-1,1.912987456E1
3.918487549E0,-5.447626114E-1,-1.888631439E1,-9.851820469E-1,1.891983671E1
3.923461914E0,-3.763961792E-1,-1.867475700E1,-1.270799875E0,1.872172950E1
3.928436279E0,-2.722921371E-1,-1.846573257E1,-1.624609470E0,1.853906088E1
3.933380127E0,-1.915044785E-1,-1.826126099E1,-1.966116667E0,1.836779632E1
3.938354492E0,-4.368686676E-2,-1.806001663E1,-2.251931429E0,1.819992595E1
3.943328858E0,2.047424316E-1,-1.786384964E1,-2.552847624E0,1.804649757E1
3.948272705E0,4.093923569E-1,-1.767495918E1,-3.020645618E0,1.793588816E1
3.953247070E0,5.336055756E-1,-1.749237823E1,-3.394149303E0,1.782661720E1
3.958221436E0,5.905971527E-1,-1.731776810E1,-3.784374237E0,1.773627315E1
3.963195801E0,5.169849396E-1,-1.715149498E1,-4.125428677E0,1.764823547E1
3.968170166E0,3.877792358E-1,-1.699376869E1,-4.414154053E0,1.756198460E1
3.973114014E0,3.020458221E-1,-1.684542847E1,-4.624184132E0,1.747119832E1
3.978088379E0,2.855978012E-1,-1.670523453E1,-4.887864113E0,1.740797640E1
3.983062744E0,2.728548050E-1,-1.657400894E1,-5.062077522E0,1.733196039E1
3.988006592E0,1.331262589E-1,-1.645257759E1,-5.295079231E0,1.728418051E1
3.992980957E0,-1.039495468E-1,-1.633951759E1,-5.447674274E0,1.722404702E1
3.997955322E0,-3.687591553E-1,-1.623492050E1,-5.502748966E0,1.714610373E1
4.002929688E0,-6.332616806E-1,-1.613832283E1,-5.432879925E0,1.704003135E1
4.007904053E0,-7.898073196E-1,-1.604895020E1,-5.359361649E0,1.693857595E1
4.012847901E0,-9.076089859E-1,-1.596680069E1,-5.361126900E0,1.686725111E1
4.017822266E0,-1.008525848E0,-1.589082050E1,-5.428039551E0,1.682257156E1
4.022796631E0,-1.080808640E0,-1.582134533E1,-5.494826794E0,1.678321295E1
4.027740479E0,-1.212868690E0,-1.575838470E1,-5.559617043E0,1.675431528E1
4.032714844E0,-1.316355705E0,-1.570124626E1,-5.548672676E0,1.670478060E1
4.037689209E0,-1.394174576E0,-1.564975739E1,-5.423652172E0,1.662151112E1
4.042663574E0,-1.452736855E0,-1.560366058E1,-5.388414383E0,1.657165283E1
4.047607422E0,-1.550937653E0,-1.556295013E1,-5.555254936E0,1.659733960E1
4.052581787E0,-1.720458031E0,-1.552699852E1,-5.707642078E0,1.663204248E1
4.057556152E0,-1.892731667E0,-1.549578476E1,-5.799893379E0,1.665354442E1
4.062530518E0,-2.090656281E0,-1.546901894E1,-5.971062183E0,1.671271893E1
4.067474365E0,-2.254667282E0,-1.544624329E1,-6.089166641E0,1.675553361E1
4.072448731E0,-2.419412613E0,-1.542709351E1,-6.118675232E0,1.677161167E1
4.077423096E0,-2.648134232E0,-1.541121101E1,-6.158900738E0,1.680625176E1
4.082366944E0,-2.812464714E0,-1.539790344E1,-6.140577316E0,1.681404407E1
4.087341309E0,-3.006403923E0,-1.538704491E1,-6.146339893E0,1.683974791E1
4.092315674E0,-3.196104050E0,-1.518208313E1,-6.193000317E0,1.670520824E1
4.097290039E0,-3.323785782E0,-1.482333660E1,-6.196980476E0,1.640674943E1
4.102233887E0,-3.424415588E0,-1.441692829E1,-6.167200089E0,1.605019627E1
4.107208252E0,-3.588940620E0,-1.391743565E1,-6.235664845E0,1.566713202E1
4.112182617E0,-3.716351509E0,-1.337215996E1,-6.283422947E0,1.523506923E1
4.117156983E0,-3.817682266E0,-1.271731949E1,-6.333059311E0,1.471096710E1
4.122100830E0,-3.968521118E0,-1.208828449E1,-6.439820766E0,1.425998153E1
4.127075195E0,-3.988642693E0,-1.167841721E1,-6.500529766E0,1.394817501E1
4.132049561E0,-3.930044174E0,-1.135271835E1,-6.509304047E0,1.366383915E1
4.137023926E0,-3.932092667E0,-1.091792297E1,-6.550071239E0,1.332538285E1
4.141967774E0,-3.809999466E0,-1.045293808E1,-6.601803780E0,1.293691708E1
4.146942139E0,-3.757299423E0,-1.003711128E1,-6.616665363E0,1.259528334E1
4.151916504E0,-3.665147781E0,-9.694814682E0,-6.577461243E0,1.227541186E1
4.156890869E0,-3.565454483E0,-9.380002975E0,-6.568277836E0,1.199329793E1
4.161834717E0,-3.499096870E0,-9.134090424E0,-6.536434650E0,1.176436419E1
4.166809082E0,-3.428600311E0,-8.920160294E0,-6.521911144E0,1.156978326E1
4.171783447E0,-3.346841812E0,-8.687904358E0,-6.456164360E0,1.132974362E1
4.176757813E0,-3.270764351E0,-8.377687454E0,-6.441335678E0,1.106229415E1
4.181701660E0,-3.162872314E0,-8.028008461E0,-6.399573326E0,1.074277524E1
4.186676026E0,-3.083645821E0,-7.813669682E0,-6.359772682E0,1.053608153E1
4.191650391E0,-2.983359337E0,-7.574251652E0,-6.374902248E0,1.033968567E1
4.196594238E0,-2.908717155E0,-7.251297951E0,-6.421954632E0,1.011352850E1
4.201568604E0,-2.862703323E0,-6.956813335E0,-6.508455753E0,9.947477992E0
4.206542969E0,-2.833297729E0,-6.625510216E0,-6.628960133E0,9.791224340E0
4.211517334E0,-2.802445412E0,-6.258955479E0,-6.728624344E0,9.607424709E0
4.216461182E0,-2.737426758E0,-5.946909428E0,-6.745168209E0,9.399815486E0
4.221435547E0,-2.673652649E0,-5.732597351E0,-6.771818161E0,9.266531826E0
4.226409912E0,-2.589586258E0,-5.548881054E0,-6.800946236E0,9.151442927E0
4.231384277E0,-2.499647141E0,-5.378481388E0,-6.759891987E0,8.992910404E0
4.236328125E0,-2.488270760E0,-5.182077408E0,-6.768625736E0,8.880299094E0
4.241302490E0,-2.458016396E0,-4.910744190E0,-6.800047874E0,8.740589465E0
4.246276856E0,-2.389931679E0,-4.626256943E0,-6.772320747E0,8.542736976E0
4.251251221E0,-2.302103996E0,-4.417797089E0,-6.793487549E0,8.424255872E0
4.256195069E0,-2.239006996E0,-4.271772385E0,-6.846587658E0,8.374780844E0
4.261169434E0,-2.233498573E0,-4.069770813E0,-6.919508934E0,8.332535883E0
4.266143799E0,-2.259140968E0,-3.779619217E0,-7.006066799E0,8.274914582E0
4.271118164E0,-2.295516014E0,-3.448516846E0,-7.130616665E0,8.246657276E0
4.276062012E0,-2.287584305E0,-3.134921551E0,-7.228275299E0,8.204190324E0
4.281036377E0,-2.309514999E0,-2.932743073E0,-7.247773170E0,8.152610465E0
4.286010742E0,-2.315150261E0,-2.807041168E0,-7.327669144E0,8.181328494E0
4.290985108E0,-2.338440895E0,-2.715789318E0,-7.370853901E0,8.195932203E0
4.295928955E0,-2.359019279E0,-2.632028580E0,-7.387226105E0,8.189240253E0
4.300903320E0,-2.362389565E0,-2.503658772E0,-7.452653408E0,8.209216438E0
4.305877686E0,-2.400328636E0,-2.398603439E0,-7.446778774E0,8.183482763E0
4.310852051E0,-2.439140320E0,-2.317273617E0,-7.468858242E0,8.191642445E0
4.315795899E0,-2.431402206E0,-2.276124954E0,-7.520705223E0,8.225172858E0
4.320770264E0,-2.455895424E0,-2.202517986E0,-7.569499969E0,8.257108307E0
4.325744629E0,-2.464035988E0,-2.074022770E0,-7.604413986E0,8.258338566E0
4.330688477E0,-2.434944153E0,-1.932991982E0,-7.703965187E0,8.307616423E0
4.335662842E0,-2.390857697E0,-1.831322670E0,-7.741073132E0,8.306272117E0
4.340637207E0,-2.278034210E0,-1.750974655E0,-7.745531559E0,8.261271769E0
4.345611572E0,-2.140817642E0,-1.715086937E0,-7.746183395E0,8.217541030E0
4.350555420E0,-1.961274147E0,-1.654305935E0,-7.736376762E0,8.150757622E0
4.355529785E0,-1.774853706E0,-1.585573196E0,-7.731900692E0,8.089897178E0
4.360504151E0,-1.588841438E0,-1.580806255E0,-7.712834358E0,8.031885169E0
4.365478516E0,-1.419651031E0,-1.546503544E0,-7.718717575E0,7.999105154E0
4.370422363E0,-1.338316917E0,-1.405115604E0,-7.706890106E0,7.947427077E0
4.375396729E0,-1.258879662E0,-1.298101902E0,-7.767871380E0,7.975567210E0
4.380371094E0,-1.140039444E0,-1.213402748E0,-7.775844574E0,7.952093750E0
4.385345459E0,-1.054883957E0,-1.164654732E0,-7.818071365E0,7.974424160E0
4.390289307E0,-9.356536865E-1,-1.131326675E0,-7.857387066E0,7.993364709E0
4.395263672E0,-8.180990219E-1,-1.020534992E0,-7.909394741E0,8.016813759E0
4.400238037E0,-6.802396774E-1,-9.234576225E-1,-7.986662388E0,8.068598149E0
4.405212402E0,-5.766315460E-1,-8.287854195E-1,-7.998923302E0,8.062391903E0
4.410156250E0,-5.168743134E-1,-6.590270996E-1,-8.053020477E0,8.096456915E0
4.415130615E0,-4.331712723E-1,-5.389432907E-1,-8.088254929E0,8.117756156E0
4.420104981E0,-2.909164429E-1,-4.877219200E-1,-8.056987762E0,8.076976962E0
4.425048828E0,-1.573429108E-1,-5.109882355E-1,-8.107873917E0,8.125483691E0
4.430023194E0,-1.083698273E-1,-5.106005669E-1,-8.125480652E0,8.142228981E0
4.434997559E0,-5.108547211E-2,-5.372629166E-1,-8.101004601E0,8.118961553E0
4.439971924E0,-2.097511292E-2,-5.212144852E-1,-8.089889526E0,8.106689648E0
4.444915772E0,1.494598389E-2,-4.641599655E-1,-8.072137833E0,8.085485579E0
4.449890137E0,6.590366364E-2,-3.741669655E-1,-8.051242828E0,8.060201939E0
4.454864502E0,1.354026794E-1,-2.423434258E-1,-7.989314079E0,7.994135580E0
4.459838867E0,2.156248093E-1,-2.254033089E-1,-7.899384022E0,7.905540376E0
4.464813233E0,3.311119080E-1,-2.812762260E-1,-7.833764076E0,7.845802127E0
4.469757080E0,4.865674973E-1,-3.489227295E-1,-7.631014824E0,7.654468123E0
4.474731445E0,6.694602966E-1,-4.282727242E-1,-7.412171841E0,7.454655325E0
4.479705811E0,8.987798691E-1,-4.639029503E-1,-7.225996971E0,7.296440463E0
4.484680176E0,1.083995819E0,-4.525475502E-1,-7.020248413E0,7.117846163E0
4.489624024E0,1.241080284E0,-4.388012886E-1,-6.878330708E0,7.003160727E0
4.494598389E0,1.387530327E0,-4.799203873E-1,-6.746664047E0,6.904566587E0
4.499572754E0,1.537448406E0,-4.648575783E-1,-6.609182835E0,6.801554081E0
4.504547119E0,1.689518452E0,-3.752560616E-1,-6.457920551E0,6.685807921E0
4.509490967E0,1.851263523E0,-2.468037605E-1,-6.382758141E0,6.650390230E0
4.514465332E0,1.971246243E0,-1.726994514E-1,-6.325666428E0,6.627947842E0
4.519439697E0,2.042675972E0,-1.501679420E-1,-6.232269287E0,6.560202436E0
4.524383545E0,2.147290707E0,-1.368732452E-1,-6.184430122E0,6.548035400E0
4.529357910E0,2.258219719E0,-2.324628830E-2,-6.144110203E0,6.546005413E0
4.534332276E0,2.330889225E0,1.447291374E-1,-6.009469509E0,6.447302915E0
4.539306641E0,2.412436962E0,2.442507744E-1,-5.847990513E0,6.330758531E0
4.544250488E0,2.485981941E0,2.900762558E-1,-5.688285828E0,6.214567250E0
4.549224854E0,2.471488476E0,2.828822136E-1,-5.526746750E0,6.060792627E0
4.554199219E0,2.427010059E0,2.889838219E-1,-5.376123428E0,5.905640744E0
4.559143067E0,2.405786991E0,3.029503822E-1,-5.220051289E0,5.755738479E0
4.564117432E0,2.345198631E0,3.124442101E-1,-5.019232750E0,5.548898576E0
4.569091797E0,2.286365509E0,3.010439873E-1,-4.775712490E0,5.303350310E0
4.574066162E0,2.182190418E0,2.306890488E-1,-4.567429543E0,5.067206833E0
4.579010010E0,2.077429771E0,1.384115219E-1,-4.351012707E0,4.823503268E0
4.583984375E0,1.969164371E0,6.613206863E-2,-4.080420971E0,4.531204815E0
4.588958740E0,1.878304482E0,9.708881378E-3,-3.841586590E0,4.276202698E0
4.593933106E0,1.698535442E0,-6.363344193E-2,-3.556614876E0,3.941900714E0
4.598876953E0,1.540026665E0,-1.406354904E-1,-3.264717340E0,3.612456198E0
4.603851319E0,1.359263420E0,-2.199544907E-1,-3.016586304E0,3.315987025E0
4.608825684E0,1.194063663E0,-2.876353264E-1,-2.803058863E0,3.060336763E0
4.613800049E0,1.076276779E0,-3.661928177E-1,-2.553672314E0,2.795301624E0
4.618743897E0,9.472985268E-1,-5.070118904E-1,-2.282771111E0,2.522990190E0
4.623718262E0,8.405900002E-1,-6.597852707E-1,-2.053206682E0,2.314641621E0
4.628692627E0,7.740459442E-1,-8.616228104E-1,-1.802714348E0,2.142736571E0
4.633666992E0,7.070031166E-1,-1.029890537E0,-1.553492546E0,1.993456048E0
4.638610840E0,6.544685364E-1,-1.230329037E0,-1.392986655E0,1.970393470E0
4.643585205E0,5.941185951E-1,-1.428969860E0,-1.281643391E0,2.009363468E0
4.648559570E0,4.949007034E-1,-1.632943153E0,-1.232817650E0,2.105058053E0
4.653533936E0,4.117093086E-1,-1.842380524E0,-1.162032843E0,2.216797437E0
4.658477783E0,3.296899796E-1,-2.007521152E0,-1.069174528E0,2.298253866E0
4.663452149E0,2.272186279E-1,-2.170431614E0,-9.869646430E-1,2.395099351E0
4.668426514E0,1.636676788E-1,-2.280117035E0,-9.356593490E-1,2.470056521E0
4.673370361E0,5.000734329E-2,-2.377300262E0,-9.451994300E-1,2.558800351E0
4.678344727E0,-3.780174255E-2,-2.485356331E0,-9.635910988E-1,2.665883131E0
4.683319092E0,-1.301708221E-1,-2.562905312E0,-1.076448202E0,2.782834672E0
4.688293457E0,-1.899294853E-1,-2.654176235E0,-1.151962161E0,2.899610580E0
4.693237305E0,-2.367777824E-1,-2.693902493E0,-1.210608006E0,2.962894885E0
4.698211670E0,-2.661781311E-1,-2.723815918E0,-1.304358959E0,3.031728261E0
4.703186035E0,-3.235197067E-1,-2.745635509E0,-1.457529068E0,3.125311238E0
4.708160401E0,-3.754158020E-1,-2.713533878E0,-1.643718123E0,3.194685024E0
4.713104248E0,-4.575209618E-1,-2.709821701E0,-1.859528065E0,3.318177769E0
4.718078613E0,-5.915608406E-1,-2.660626411E0,-2.124511242E0,3.455781409E0
4.723052979E0,-7.229871750E-1,-2.677711487E0,-2.408064842E0,3.673094819E0
4.728027344E0,-9.072532654E-1,-2.674055099E0,-2.781249523E0,3.963461628E0
4.732971192E0,-1.158491135E0,-2.678071022E0,-3.159245014E0,4.300580794E0
4.737945557E0,-1.373321533E0,-2.689794540E0,-3.574528694E0,4.679557895E0
4.742919922E0,-1.576104164E0,-2.778785229E0,-3.991216660E0,5.112295190E0
4.747894287E0,-1.797845840E0,-2.893296242E0,-4.334975243E0,5.513204437E0
4.752838135E0,-1.991559029E0,-2.931200027E0,-4.663633823E0,5.857279352E0
4.757812500E0,-2.142383575E0,-2.944702625E0,-4.939476013E0,6.136734003E0
4.762786865E0,-2.270917892E0,-2.965071678E0,-5.129935741E0,6.345467583E0
4.767761231E0,-2.321918488E0,-3.008816719E0,-5.203523636E0,6.443674553E0
4.772705078E0,-2.328096390E0,-3.182063580E0,-5.210431099E0,6.534076343E0
4.777679444E0,-2.321091652E0,-3.521785736E0,-5.224148750E0,6.714325833E0
4.782653809E0,-2.272106171E0,-3.762261391E0,-5.272263050E0,6.863951842E0
4.787597656E0,-2.218096733E0,-3.941614628E0,-5.404235363E0,7.047129831E0
4.792572022E0,-2.165460587E0,-4.159012794E0,-5.550271511E0,7.265818662E0
4.797546387E0,-2.136416435E0,-4.350983143E0,-5.732496262E0,7.507119480E0
4.802520752E0,-2.063643456E0,-4.564921379E0,-5.907781124E0,7.745902744E0
4.807464600E0,-1.988562584E0,-4.794799328E0,-6.046672821E0,7.969111240E0
4.812438965E0,-1.871929169E0,-5.031293392E0,-6.173884392E0,8.181373998E0
4.817413330E0,-1.746944427E0,-5.281793594E0,-6.244222164E0,8.362982054E0
4.822387695E0,-1.642982483E0,-5.523724556E0,-6.348618031E0,8.574139916E0
4.827331543E0,-1.490710258E0,-5.691975117E0,-6.447993279E0,8.729113078E0
4.832305908E0,-1.387812614E0,-5.874890804E0,-6.574108124E0,8.925203832E0
4.837280274E0,-1.217144966E0,-6.012819767E0,-6.690825462E0,9.077587168E0
4.842254639E0,-1.038222313E0,-6.134350777E0,-6.740722179E0,9.173085660E0
4.847198486E0,-8.924388885E-1,-6.331737518E0,-6.813736916E0,9.344215212E0
4.852172852E0,-7.710914612E-1,-6.503722668E0,-6.861411572E0,9.485354992E0
4.857147217E0,-6.516199112E-1,-6.651772976E0,-6.868011475E0,9.583333128E0
4.862121582E0,-5.730686188E-1,-6.843103409E0,-6.856824875E0,9.704252638E0
4.867065430E0,-4.487590790E-1,-7.092731476E0,-6.832193375E0,9.858351323E0
4.872039795E0,-3.525772095E-1,-7.396787167E0,-6.822144508E0,1.006868545E1
4.877014160E0,-3.126258850E-1,-7.756439686E0,-6.876441956E0,1.037041684E1
4.881988526E0,-3.092164993E-1,-8.144842148E0,-6.861498833E0,1.065430592E1
4.886932373E0,-3.173179626E-1,-8.479667664E0,-6.872996807E0,1.091986902E1
4.891906738E0,-3.292074203E-1,-8.823347092E0,-6.872763157E0,1.118904396E1
4.896881104E0,-3.453722000E-1,-9.208075523E0,-6.798751831E0,1.145124287E1
4.901855469E0,-4.008722305E-1,-9.588854790E0,-6.717252254E0,1.171444888E1
4.906799317E0,-3.963871002E-1,-9.939504623E0,-6.616787910E0,1.194708153E1
4.911773682E0,-3.531284332E-1,-1.027845001E1,-6.543458939E0,1.218967142E1
4.916748047E0,-2.740345001E-1,-1.058240795E1,-6.516401291E0,1.243084626E1
4.921691895E0,-1.542348862E-1,-1.108030319E1,-6.434347153E0,1.281396623E1
4.926666260E0,-6.799030304E-2,-1.154166794E1,-6.461374760E0,1.322739904E1
4.931640625E0,1.052665710E-2,-1.194743919E1,-6.507098675E0,1.360454877E1
4.936614990E0,7.637310028E-2,-1.232963753E1,-6.602000713E0,1.398614342E1
4.941558838E0,6.338024139E-2,-1.279809856E1,-6.692842960E0,1.444262756E1
4.946533203E0,-3.833103180E-2,-1.336244106E1,-6.801081657E0,1.499369908E1
4.951507569E0,-7.934856415E-2,-1.388265133E1,-6.915206432E0,1.550981573E1
4.956481934E0,-9.000301361E-2,-1.436751652E1,-7.085343838E0,1.601985420E1
4.961425781E0,7.351875305E-3,-1.496339607E1,-7.265412331E0,1.663398606E1
4.966400147E0,2.497758865E-1,-1.536974335E1,-7.565436363E0,1.713263628E1
4.971374512E0,3.988294601E-1,-1.543591690E1,-7.892546654E0,1.734124817E1
4.976348877E0,7.464303970E-1,-1.550620270E1,-8.511869431E0,1.770455878E1
4.981323242E0,6.905765533E-1,-1.558038712E1,-8.497914314E0,1.776062798E1
4.986267090E0,8.796911240E-1,-1.565785599E1,-8.930002213E0,1.804680720E1
4.991241455E0,1.090588570E0,-1.573975372E1,-9.347750664E0,1.833874786E1
4.996215820E0,1.294307709E0,-1.582574654E1,-9.649783134E0,1.858084499E1
5.001159668E0,1.518677711E0,-1.591565895E1,-9.871716499E0,1.879003375E1
5.006134033E0,1.710396767E0,-1.601120758E1,-1.000984573E1,1.895999042E1
5.011108399E0,1.928534508E0,-1.611216354E1,-1.004935837E1,1.908692388E1
5.016082764E0,2.176074982E0,-1.621908760E1,-9.944194794E0,1.914891942E1
5.021026611E0,2.362546921E0,-1.633175468E1,-9.859577179E0,1.922287963E1
5.026000977E0,2.514248848E0,-1.645241737E1,-9.751621246E0,1.928983156E1
5.030975342E0,2.696190834E0,-1.658099174E1,-9.525689125E0,1.931158941E1
5.035949707E0,2.902342796E0,-1.671833420E1,-9.272917747E0,1.933683779E1
5.040893555E0,3.191501617E0,-1.686421967E1,-9.012567520E0,1.938592172E1
5.045867920E0,3.470977783E0,-1.702170944E1,-8.859713554E0,1.950078981E1
5.050842285E0,3.666858673E0,-1.719060898E1,-8.726145744E0,1.962418174E1
5.055786133E0,3.653650284E0,-1.736999512E1,-8.435651779E0,1.965263625E1
5.060760498E0,3.558199883E0,-1.756146812E1,-8.109321594E0,1.966791920E1
5.065734863E0,3.834314346E0,-1.776172829E1,-8.101355553E0,1.989504763E1
5.070709229E0,4.048460007E0,-1.796951294E1,-8.368065834E0,2.023160768E1
5.075653076E0,4.303341866E0,-1.818222046E1,-8.818875313E0,2.066118229E1
5.080627442E0,4.593072891E0,-1.840113068E1,-9.342878342E0,2.114207427E1
5.085601807E0,4.972840309E0,-1.862293816E1,-9.850305557E0,2.164651209E1
5.090576172E0,5.645732880E0,-1.884576797E1,-1.028993893E1,2.220180428E1
5.095520020E0,6.646173477E0,-1.906730461E1,-1.080585098E1,2.290196809E1
5.100494385E0,7.823773384E0,-1.929114151E1,-1.145909786E1,2.376279644E1
5.105468750E0,8.657319069E0,-1.951679039E1,-1.194924355E1,2.446709427E1
5.110443115E0,8.618820190E0,-1.974562836E1,-1.216682339E1,2.474278667E1
5.115386963E0,8.571593285E0,-1.997801971E1,-1.231345749E1,2.498428943E1
5.120361328E0,8.561602592E0,-2.021915817E1,-1.240640259E1,2.521971890E1
5.125335694E0,8.544214249E0,-2.046959877E1,-1.249566364E1,2.545878396E1
5.130279541E0,8.533168793E0,-2.072997093E1,-1.263290310E1,2.573202101E1
5.135253906E0,8.529008865E0,-2.100569534E1,-1.260322666E1,2.593886180E1
5.140228272E0,8.531706810E0,-2.129659462E1,-1.228572655E1,2.602448924E1
5.145202637E0,8.541474342E0,-2.160440063E1,-1.189574432E1,2.610010812E1
5.150146485E0,8.558981895E0,-2.192825127E1,-1.142829227E1,2.616696847E1
5.155120850E0,8.586117744E0,-2.227276039E1,-1.073622894E1,2.617372509E1
5.160095215E0,8.624979973E0,-2.263539124E1,-9.979253769E0,2.619802897E1
5.165069580E0,8.678602219E0,-2.301496124E1,-8.935846329E0,2.616975214E1
5.170013428E0,8.750273705E0,-2.340756607E1,-7.866064072E0,2.619840459E1
5.174987793E0,8.845667839E0,-2.381633759E1,-7.029309273E0,2.636048111E1
5.179962158E0,8.969715118E0,-2.423605728E1,-6.264010429E0,2.659097758E1
5.184936524E0,9.127905846E0,-2.466286850E1,-5.540828228E0,2.687520279E1
5.189880371E0,9.324160576E0,-2.508922577E1,-4.814336777E0,2.719534995E1
5.194854736E0,9.566824913E0,-2.551642990E1,-4.110917091E0,2.755924479E1
5.199829102E0,9.861034393E0,-2.593637466E1,-4.112821102E0,2.805086144E1
5.204803467E0,1.021381187E1,-2.634347916E1,-4.241259098E0,2.857077398E1
5.209747315E0,1.062938786E1,-2.672867203E1,-4.387995720E0,2.909742774E1
5.214721680E0,1.111924553E1,-2.708889008E1,-4.695930481E0,2.965632057E1
5.219696045E0,1.168474674E1,-2.741140175E1,-4.785606861E0,3.017979929E1
5.224670410E0,1.232715702E1,-2.768582153E1,-4.648307800E0,3.066056555E1
5.229614258E0,1.303942871E1,-2.790089417E1,-4.406461716E0,3.111114754E1
5.234588623E0,1.382320309E1,-2.804995346E1,-3.808753967E0,3.150218150E1
5.239562988E0,1.466139221E1,-2.812332726E1,-2.723690987E0,3.183231770E1
5.244506836E0,1.553236103E1,-2.811736107E1,-1.573124886E0,3.216076732E1
5.249481201E0,1.642856979E1,-2.803285789E1,-8.448686600E-1,3.250312032E1
5.254455567E0,1.721037292E1,-2.787187958E1,-1.978964806E-1,3.275786578E1
5.259429932E0,1.641117859E1,-2.764029121E1,7.245702744E-1,3.215334327E1
5.264404297E0,1.509167480E1,-2.734723282E1,1.791254997E0,3.128639298E1
5.269348145E0,1.450658798E1,-2.700596428E1,2.561858177E0,3.076241731E1
5.274322510E0,1.396898365E1,-2.662368965E1,3.248943329E0,3.024084965E1
5.279296875E0,1.317008972E1,-2.621251488E1,4.141964912E0,2.962605395E1
5.284240723E0,1.199911690E1,-2.578467751E1,5.136189461E0,2.889997998E1
5.289215088E0,1.071879673E1,-2.534419632E1,6.010671616E0,2.816645281E1
5.294189453E0,9.354692459E0,-2.490066528E1,6.837736130E0,2.746466890E1
5.299163819E0,7.480455399E0,-2.446038055E1,7.265414238E0,2.659048089E1
5.304107666E0,4.995035172E0,-2.403083420E1,7.252346992E0,2.559351296E1
5.309082031E0,2.234172821E0,-2.361113548E1,6.779142380E0,2.466645533E1
5.314056397E0,-3.813750744E-1,-2.320677185E1,6.089440346E0,2.399543687E1
5.319030762E0,-2.703024387E0,-2.282001877E1,5.309777260E0,2.358502347E1
5.323974610E0,-4.796629429E0,-2.245445061E1,4.238082886E0,2.334890474E1
5.328948975E0,-6.689502239E0,-2.210621834E1,3.138546944E0,2.330847070E1
5.333923340E0,-8.139608383E0,-2.177773666E1,2.514369011E0,2.338471916E1
5.338897705E0,-9.237413406E0,-2.147023201E1,1.565217018E0,2.342542579E1
5.343841553E0,-9.610687256E0,-2.118425941E1,5.553417206E-1,2.326900430E1
5.348815918E0,-9.517665863E0,-2.091498566E1,4.995346069E-2,2.297879640E1
5.353790283E0,-8.984182358E0,-2.066236496E1,-1.694650650E-1,2.253170160E1
5.358764649E0,-8.058179855E0,-2.042490387E1,-1.880044937E-1,2.195783018E1
5.363708496E0,-7.012510300E0,-2.020202827E1,3.304290771E-2,2.138453504E1
5.368682861E0,-5.831168652E0,-1.998946190E1,4.259881973E-1,2.082696763E1
5.373657227E0,-4.738362789E0,-1.978727722E1,9.018344879E-1,2.036668179E1
5.378631592E0,-3.821125984E0,-1.959458733E1,1.468695641E0,2.001764030E1
5.383575440E0,-3.076674938E0,-1.941176414E1,2.056088448E0,1.976132626E1
5.388549805E0,-2.616333961E0,-1.923649025E1,2.534278870E0,1.957831274E1
5.393524170E0,-2.412065983E0,-1.906979752E1,2.932272911E0,1.944411129E1
5.398468018E0,-2.371806145E0,-1.891277885E1,3.260697365E0,1.933780793E1
5.403442383E0,-2.500980377E0,-1.876429939E1,3.508777618E0,1.925267137E1
5.408416748E0,-2.698830605E0,-1.840632439E1,3.631572723E0,1.895428143E1
5.413391113E0,-3.013280869E0,-1.724585915E1,3.805152893E0,1.791587865E1
5.418334961E0,-3.379223824E0,-1.598641586E1,3.807044029E0,1.677731296E1
5.423309326E0,-3.593307972E0,-1.509720039E1,3.676325798E0,1.594843858E1
5.428283692E0,-3.986886501E0,-1.384063625E1,3.590071678E0,1.484409278E1
5.433258057E0,-4.297296047E0,-1.277256203E1,3.485827446E0,1.391962956E1
5.438201904E0,-4.645634174E0,-1.192990208E1,3.285239220E0,1.321730976E1
5.443176270E0,-4.944381237E0,-1.099811935E1,2.930362701E0,1.240937390E1
5.448150635E0,-5.096907139E0,-9.999614716E0,2.509157181E0,1.150072287E1
5.453125000E0,-5.110551357E0,-9.146748543E0,2.109832764E0,1.068794360E1
5.458068848E0,-5.083060741E0,-8.333681107E0,1.718858719E0,9.911721474E0
5.463043213E0,-4.945418835E0,-7.558097363E0,1.440994263E0,9.146500296E0
5.468017578E0,-4.672182083E0,-6.819329262E0,1.190767288E0,8.351674307E0
5.472991944E0,-4.359118938E0,-6.164940834E0,9.675283432E-1,7.612130090E0
5.477935791E0,-3.902878284E0,-5.605851173E0,7.807722092E-1,6.875145927E0
5.482910156E0,-3.411080360E0,-5.172157288E0,6.962957382E-1,6.234701917E0
