"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.128997802E0,1.704531670E0,-8.252996445E0,1.263272476E1,1.518562193E1
3.133972168E0,1.717736244E0,-8.501181602E0,1.239300442E1,1.512637646E1
3.138916015E0,1.836933136E0,-8.710699081E0,1.211854172E1,1.503694301E1
3.143890381E0,1.960837364E0,-8.919265747E0,1.183669472E1,1.495010122E1
3.148864746E0,2.116880417E0,-9.109685898E0,1.145413017E1,1.478731409E1
3.153839111E0,2.148443222E0,-9.245643616E0,1.103603745E1,1.455650565E1
3.158782959E0,2.076685905E0,-9.481444359E0,1.060498047E1,1.437623116E1
3.163757324E0,1.995614052E0,-9.817767143E0,1.009843254E1,1.422495578E1
3.168731689E0,1.894680977E0,-1.035007000E1,9.658731461E0,1.428302694E1
3.173706054E0,1.809217453E0,-1.084957886E1,9.235767365E0,1.436266090E1
3.178649902E0,1.844908714E0,-1.124973106E1,8.815797806E0,1.441105229E1
3.183624267E0,2.008029938E0,-1.150110149E1,8.350477219E0,1.435402346E1
3.188598632E0,2.139108658E0,-1.161397552E1,7.921212673E0,1.421990941E1
3.193572998E0,2.086163521E0,-1.195197678E1,7.547158718E0,1.428850698E1
3.198516845E0,1.871510506E0,-1.250133896E1,7.288644791E0,1.459144853E1
3.203491211E0,1.658025742E0,-1.308185005E1,7.134080410E0,1.499262997E1
3.208465576E0,1.387310028E0,-1.354778099E1,7.010000706E0,1.531688966E1
3.213439941E0,1.081600189E0,-1.397037983E1,6.794934750E0,1.557281316E1
3.218383789E0,6.802005768E-1,-1.451395321E1,6.622133732E0,1.596778525E1
3.223358154E0,2.526826859E-1,-1.512704563E1,6.506876945E0,1.646908636E1
3.228332519E0,-1.619310379E-1,-1.571018696E1,6.524422169E0,1.701188645E1
3.233306884E0,-7.657747269E-1,-1.614743233E1,6.570159912E0,1.744972730E1
3.238250732E0,-1.490340233E0,-1.667646790E1,6.688446045E0,1.802944830E1
3.243225097E0,-2.267846107E0,-1.724940109E1,6.994122505E0,1.875107233E1
3.248199463E0,-2.970088959E0,-1.802471161E1,7.490445137E0,1.974381993E1
3.253143310E0,-3.648095131E0,-1.803727913E1,8.099687576E0,2.010614273E1
3.258117675E0,-4.228800774E0,-1.798547935E1,8.893253326E0,2.050488182E1
3.263092041E0,-4.873399734E0,-1.795919800E1,9.738647461E0,2.100295389E1
3.268066406E0,-5.419951439E0,-1.793489838E1,1.063522053E1,2.154401005E1
3.273010254E0,-6.028904915E0,-1.791606331E1,1.157453442E1,2.216535283E1
3.277984619E0,-6.792192459E0,-1.790665436E1,1.254658222E1,2.289538980E1
3.282958984E0,-7.655248642E0,-1.790687943E1,1.356206894E1,2.373160080E1
3.287933349E0,-8.574633598E0,-1.791648102E1,1.449979973E1,2.459204802E1
3.292907714E0,-9.624475479E0,-1.793518829E1,1.534071827E1,2.548801962E1
3.297851562E0,-1.088536739E1,-1.796189880E1,1.615279198E1,2.649591894E1
3.302825927E0,-1.108560658E1,-1.799703979E1,1.687006187E1,2.704409551E1
3.307800293E0,-1.103984642E1,-1.804043198E1,1.771832466E1,2.759120193E1
3.312774658E0,-1.100556755E1,-1.809327698E1,1.828291130E1,2.797774177E1
3.317718506E0,-1.097639084E1,-1.815685272E1,1.817027473E1,2.793405342E1
3.322692871E0,-1.094066143E1,-1.823532104E1,1.801681137E1,2.787167914E1
3.327667236E0,-1.090680313E1,-1.832980919E1,1.785973358E1,2.781924411E1
3.332611084E0,-1.087520790E1,-1.844235229E1,1.767052460E1,2.776036643E1
3.337585449E0,-1.084619999E1,-1.857729721E1,1.746427917E1,2.770842964E1
3.342559814E0,-1.081997299E1,-1.873478317E1,1.725111198E1,2.767064836E1
3.347534179E0,-1.079544163E1,-1.891477585E1,1.704400826E1,2.765517172E1
3.352478027E0,-1.077095890E1,-1.911605072E1,1.685526466E1,2.766833746E1
3.357452392E0,-1.074497700E1,-1.934311867E1,1.668971443E1,2.771565150E1
3.362426757E0,-1.071715546E1,-1.959653854E1,1.655145073E1,2.779986088E1
3.367401123E0,-1.068732452E1,-1.987819862E1,1.644446564E1,2.792457943E1
3.372375488E0,-1.065614986E1,-2.018954277E1,1.635291290E1,2.808182557E1
3.377319336E0,-1.062507439E1,-2.052886200E1,1.512559605E1,2.762444636E1
3.382293701E0,-1.059558678E1,-2.090123749E1,1.258450890E1,2.659883553E1
3.387268066E0,-1.057013130E1,-2.130462646E1,9.851556778E0,2.574233780E1
3.392211914E0,-1.055207539E1,-2.173375511E1,7.079966545E0,2.517594750E1
3.397186279E0,-1.054615593E1,-2.218909645E1,3.846572876E0,2.486711743E1
3.402160644E0,-1.055793095E1,-2.266135979E1,8.709244728E-1,2.501530817E1
3.407135009E0,-1.059362984E1,-2.314505196E1,-1.469849706E0,2.549664451E1
3.412109375E0,-1.066076183E1,-2.363456726E1,-3.420834064E0,2.615237500E1
3.417053222E0,-1.076678276E1,-2.412100983E1,-5.294928074E0,2.694035986E1
3.422027588E0,-1.092079353E1,-2.460415840E1,-7.350698471E0,2.790449982E1
3.427001953E0,-1.112730885E1,-2.507313538E1,-9.282186508E0,2.895924906E1
3.431976318E0,-1.138836765E1,-2.552033997E1,-1.128514481E1,3.013863240E1
3.436920166E0,-1.170079136E1,-2.593556213E1,-1.351272011E1,3.149850006E1
3.441894531E0,-1.206540585E1,-2.631789970E1,-1.613261032E1,3.314312868E1
3.446868896E0,-1.247398376E1,-2.665796280E1,-1.767130661E1,3.432961300E1
3.451843261E0,-1.159964848E1,-2.695063400E1,-1.728156853E1,3.405203560E1
3.456817627E0,-8.469262123E0,-2.719414139E1,-1.675202370E1,3.304360792E1
3.461791992E0,-5.446683884E0,-2.738936615E1,-1.629440308E1,3.233189316E1
3.466735839E0,-2.549513340E0,-2.753826141E1,-1.587024307E1,3.188605456E1
3.471710205E0,-2.040023804E-1,-2.764667130E1,-1.548286533E1,3.168752388E1
3.476654052E0,1.422705173E0,-2.771671104E1,-1.514122391E1,3.161481967E1
3.481628418E0,2.139955044E0,-2.775638962E1,-1.483968163E1,3.154699230E1
3.486602783E0,2.535901785E0,-2.777393913E1,-1.458033943E1,3.147076089E1
3.491546631E0,2.714711666E0,-2.777626228E1,-1.436347866E1,3.138789456E1
3.496520996E0,2.905371428E0,-2.776728630E1,-1.418296814E1,3.131485202E1
3.501495361E0,2.578305244E0,-2.774864960E1,-1.403544331E1,3.120302680E1
3.506469726E0,1.985578060E0,-2.772172928E1,-1.391426468E1,3.108124122E1
3.511413574E0,1.422458172E0,-2.768881989E1,-1.368105507E1,3.091707298E1
3.516387939E0,9.893441200E-1,-2.765185356E1,-1.251173973E1,3.036688061E1
3.521362304E0,1.042729020E0,-2.761160660E1,-1.101072884E1,2.974431462E1
3.526336670E0,1.220812201E0,-2.756772423E1,-9.464771271E0,2.917279035E1
3.531280517E0,1.450618744E0,-2.751906586E1,-8.248632431E0,2.876531275E1
3.536254882E0,1.701971054E0,-2.746451187E1,-7.107174397E0,2.842020488E1
3.541229248E0,2.044935703E0,-2.740290833E1,-6.028131962E0,2.813253493E1
3.546203613E0,2.158663273E0,-2.733415604E1,-6.932477474E0,2.828206423E1
3.551147461E0,2.593360424E0,-2.692407799E1,-6.205873489E0,2.775147491E1
3.556121826E0,3.096815109E0,-2.524425125E1,-5.504937172E0,2.602242914E1
3.561096191E0,3.241837740E0,-2.318819046E1,-5.739622593E0,2.410694830E1
3.566070556E0,3.445284128E0,-2.140010834E1,-5.481254578E0,2.235796886E1
3.571014404E0,3.508518219E0,-1.983924484E1,-4.809239388E0,2.071313881E1
3.575988769E0,3.326794624E0,-1.842209816E1,-4.319662571E0,1.921199489E1
3.580963134E0,3.021241188E0,-1.715529442E1,-3.962831020E0,1.786437949E1
3.585937500E0,2.637350559E0,-1.629798508E1,-3.691538334E0,1.691766505E1
3.590881347E0,2.212232590E0,-1.574065208E1,-3.449532986E0,1.626534288E1
3.595855713E0,1.844157934E0,-1.522072124E1,-3.355056763E0,1.569482971E1
3.600830078E0,1.598666430E0,-1.475045395E1,-3.487398148E0,1.524118013E1
3.605804443E0,9.608154297E-1,-1.383872604E1,-2.982747555E0,1.418909045E1
3.610748291E0,6.048753262E-1,-1.332827377E1,-2.493898392E0,1.357307206E1
3.615722656E0,4.648581743E-1,-1.273652363E1,-1.948831081E0,1.289314042E1
3.620697021E0,3.896076679E-1,-1.197415161E1,-1.930564404E0,1.213503934E1
3.625671386E0,3.841226101E-1,-1.113118267E1,-1.982850075E0,1.131293385E1
3.630615234E0,4.201887846E-1,-1.025749016E1,-1.419423103E0,1.036375535E1
3.635589599E0,6.005948782E-1,-9.483002663E0,-1.114053726E0,9.567087823E0
3.640563964E0,7.760701180E-1,-8.793049812E0,-1.084028244E0,8.893544123E0
3.645538330E0,8.636875153E-1,-8.208835602E0,-8.524022102E-1,8.298043600E0
3.650482177E0,1.025736094E0,-7.869509697E0,-4.941196442E-1,7.951444625E0
3.655456543E0,8.168761730E-1,-6.959705353E0,-4.150891304E-1,7.019763833E0
3.660430908E0,7.866590023E-1,-6.352586746E0,-5.455403328E-1,6.424313583E0
3.665405273E0,9.174270630E-1,-6.006016731E0,-1.438817978E-1,6.077385241E0
3.670349121E0,9.655728340E-1,-5.667069912E0,5.744762421E-1,5.777372693E0
3.675323486E0,9.558664560E-1,-5.266269207E0,3.404479027E-1,5.363131251E0
3.680297851E0,9.622824192E-1,-4.972531796E0,4.183983803E-1,5.082038677E0
3.685272216E0,9.604555368E-1,-4.790437698E0,7.772941589E-1,4.947216833E0
3.690216064E0,7.968364954E-1,-4.587950230E0,5.579118729E-1,4.689936180E0
3.695190429E0,6.666826010E-1,-4.384753704E0,6.144590378E-1,4.477509424E0
3.700164795E0,5.530414581E-1,-4.211907387E0,6.068816185E-1,4.291191442E0
3.705139160E0,6.006935835E-1,-3.988699913E0,4.943900108E-1,4.063862850E0
3.710083007E0,6.872354746E-1,-3.810175896E0,4.781289101E-1,3.901069111E0
3.715057373E0,7.928614616E-1,-3.548967838E0,4.138207436E-1,3.659924811E0
3.720031738E0,8.146283627E-1,-3.319633007E0,3.799753189E-1,3.439180704E0
3.725006103E0,7.286249399E-1,-3.042738438E0,4.098911285E-1,3.155497146E0
3.729949951E0,6.779623032E-1,-2.851067066E0,2.605061531E-1,2.942121642E0
3.734924316E0,5.356754065E-1,-2.647843361E0,1.265449524E-1,2.704447491E0
3.739898681E0,4.351180792E-1,-2.533330441E0,7.750082016E-2,2.571594299E0
3.744873047E0,3.561130762E-1,-2.575765133E0,1.926136017E-2,2.600337198E0
3.749816894E0,3.159713745E-1,-2.511251926E0,5.905008316E-2,2.531740717E0
3.754791259E0,2.119446993E-1,-2.486109257E0,1.955642700E-1,2.502779490E0
3.759765625E0,1.119968891E-1,-2.413153648E0,2.882113457E-1,2.432882984E0
3.764739990E0,8.055353165E-2,-2.363332272E0,3.466348648E-1,2.389975738E0
3.769714355E0,1.422646046E-1,-2.451838017E0,4.247155190E-1,2.492414923E0
3.774658203E0,1.380889416E-1,-2.428560734E0,4.627799988E-1,2.476114117E0
3.779632568E0,2.450740337E-1,-2.441793919E0,4.576611519E-1,2.496371878E0
3.784606933E0,3.012888432E-1,-2.463411808E0,4.813690186E-1,2.528020735E0
3.789550781E0,3.437289000E-1,-2.429979324E0,3.779630661E-1,2.483103935E0
3.794525146E0,3.844721317E-1,-2.410370350E0,3.013014793E-1,2.459367119E0
3.799499511E0,5.543825030E-1,-2.419047832E0,2.064962387E-1,2.490335936E0
3.804473877E0,7.214350700E-1,-2.427578926E0,9.822273254E-2,2.534414273E0
3.809448242E0,8.200224042E-1,-2.405734539E0,-3.792524338E-2,2.541935038E0
3.814392089E0,9.672064781E-1,-2.380072594E0,-1.303119659E-1,2.572394824E0
3.819366455E0,1.115118146E0,-2.312314987E0,-2.285633087E-1,2.577310665E0
3.824340820E0,1.248956442E0,-2.306159496E0,-2.580986023E-1,2.635313777E0
3.829284668E0,1.297862530E0,-2.305989742E0,-2.525243759E-1,2.658158084E0
3.834259033E0,1.323620081E0,-2.253779888E0,-3.092870712E-1,2.631948403E0
3.839233398E0,1.266540766E0,-2.208325386E0,-4.015493393E-1,2.577221060E0
3.844207763E0,1.224863768E0,-2.255825043E0,-4.129185677E-1,2.599911463E0
3.849151611E0,1.232154131E0,-2.344600201E0,-4.402985573E-1,2.684998459E0
3.854125976E0,1.146432877E0,-2.423221111E0,-4.705977440E-1,2.721722089E0
3.859100341E0,1.113795757E0,-2.494159222E0,-4.932260513E-1,2.775723897E0
3.864074707E0,1.124117851E0,-2.587819576E0,-5.590434074E-1,2.876278956E0
3.869018554E0,1.070962429E0,-2.720459461E0,-5.629425049E-1,2.977375433E0
3.873992920E0,9.643698931E-1,-2.843602657E0,-5.552163124E-1,3.053579951E0
3.878967285E0,8.808778524E-1,-2.979187489E0,-5.340361595E-1,3.152252925E0
3.883941650E0,7.313017845E-1,-3.189225674E0,-4.574723244E-1,3.303822578E0
3.888885498E0,6.078749299E-1,-3.340489864E0,-3.773903847E-1,3.416256426E0
3.893859863E0,5.993971825E-1,-3.586575508E0,-4.059953690E-1,3.658911463E0
3.898834228E0,5.192627907E-1,-3.779764652E0,-3.913908005E-1,3.835288963E0
3.903808593E0,4.554819465E-1,-3.962260723E0,-3.070902824E-1,4.000159782E0
3.908752441E0,4.180915952E-1,-4.207817078E0,-2.371892929E-1,4.235184046E0
3.913726806E0,2.872612774E-1,-4.357812405E0,-2.299485207E-1,4.373319599E0
3.918701172E0,1.996020377E-1,-4.514989853E0,-1.805624962E-1,4.523005324E0
3.923675537E0,2.374117970E-1,-4.689335346E0,-2.078890800E-1,4.699941300E0
3.928619384E0,3.423488140E-1,-4.899004459E0,-3.204770088E-1,4.921397456E0
3.933593750E0,3.641642034E-1,-5.121233940E0,-2.856726646E-1,5.142106719E0
3.938568115E0,3.050670326E-1,-5.282767773E0,-2.363433838E-1,5.296844290E0
3.943542480E0,2.646977901E-1,-5.416576385E0,-3.328194618E-1,5.433243364E0
3.948486328E0,2.700479627E-1,-5.593965054E0,-4.652032852E-1,5.619767346E0
3.953460693E0,2.312226295E-1,-5.853843212E0,-5.076746941E-1,5.880363752E0
3.958435058E0,6.721866131E-2,-6.238412857E0,-5.178356171E-1,6.260228993E0
3.963409423E0,3.774559498E-2,-6.605204582E0,-5.257925987E-1,6.626206317E0
3.968353271E0,-1.244910955E-1,-6.421378136E0,-7.359519005E-1,6.464612935E0
3.973327636E0,-2.532958984E-1,-6.601835728E0,-1.129754543E0,6.702591970E0
3.978302002E0,-2.605246305E-1,-7.046935558E0,-1.211825371E0,7.155116671E0
3.983276367E0,-4.860006571E-1,-7.292007446E0,-1.469770432E0,7.454515032E0
3.988220214E0,-6.262044907E-1,-7.556735992E0,-1.586015701E0,7.746730712E0
3.993194580E0,-7.432068586E-1,-7.801855564E0,-1.512930870E0,7.981871115E0
3.998168945E0,-8.501547575E-1,-7.929974079E0,-1.502544880E0,8.115718891E0
4.003143310E0,-7.840416431E-1,-7.990231991E0,-1.497717857E0,8.167110098E0
4.008087158E0,-5.673040152E-1,-8.148126602E0,-1.634914398E0,8.329870711E0
4.013061523E0,-4.050956964E-1,-8.373744965E0,-1.541669369E0,8.524110024E0
4.018035888E0,-3.992145061E-1,-8.547076225E0,-1.332138538E0,8.659473270E0
4.023010254E0,-4.360396862E-1,-8.709796906E0,-1.294197083E0,8.816214541E0
4.027954101E0,-5.490193367E-1,-8.975886345E0,-1.428260803E0,9.105376809E0
4.032928466E0,-7.893874645E-1,-9.051687241E0,-1.514368057E0,9.211378023E0
4.037902832E0,-1.144639730E0,-9.322197914E0,-1.537372112E0,9.517199539E0
4.042877197E0,-1.374820948E0,-9.756096840E0,-1.535510063E0,9.971426645E0
4.047821045E0,-1.638527155E0,-1.014246082E1,-1.494277000E0,1.038205888E1
4.052795410E0,-1.955993414E0,-1.039108086E1,-1.314565659E0,1.065497792E1
4.057769775E0,-2.267374277E0,-1.058137512E1,-1.244902134E0,1.089294574E1
4.062744140E0,-2.434088707E0,-1.072367191E1,-1.024643898E0,1.104408540E1
4.067687988E0,-2.553485394E0,-1.088700962E1,-9.382314682E-1,1.122174427E1
4.072662353E0,-2.534973383E0,-1.112465858E1,-9.109978676E-1,1.144613628E1
4.077636718E0,-2.383197784E0,-1.128320408E1,-9.425749779E-1,1.157059953E1
4.082611084E0,-2.178460360E0,-1.148310089E1,-9.966645241E-1,1.173032974E1
4.087554931E0,-2.123901129E0,-1.157074261E1,-1.155419350E0,1.182066133E1
4.092529297E0,-2.047475100E0,-1.175155067E1,-1.436773777E0,1.201479989E1
4.097503662E0,-2.052811623E0,-1.194104862E1,-1.667617798E0,1.223043854E1
4.102478027E0,-2.116732359E0,-1.216552734E1,-1.928063393E0,1.249792142E1
4.107421875E0,-2.307128429E0,-1.238545895E1,-2.275111675E0,1.280228761E1
4.112396240E0,-2.556710243E0,-1.259598637E1,-2.544246674E0,1.310224526E1
4.117370605E0,-2.723026752E0,-1.286253357E1,-2.736137867E0,1.342929987E1
4.122344970E0,-2.861004353E0,-1.314185143E1,-3.061607838E0,1.379373218E1
4.127288818E0,-2.980156422E0,-1.345143604E1,-3.366461754E0,1.418293089E1
4.132263183E0,-3.068184376E0,-1.384607124E1,-3.615721703E0,1.463560343E1
4.137237548E0,-3.199977398E0,-1.422617912E1,-3.701334476E0,1.504406543E1
4.142211914E0,-3.235664845E0,-1.465646362E1,-3.681688309E0,1.545432890E1
4.147155761E0,-3.151672363E0,-1.504164696E1,-3.665373325E0,1.579933997E1
4.152130127E0,-3.012256622E0,-1.546138287E1,-3.719772816E0,1.618532545E1
4.157104492E0,-2.905728340E0,-1.602919769E1,-3.598959446E0,1.668325343E1
4.162078857E0,-2.993117332E0,-1.636921692E1,-3.328508854E0,1.697023822E1
4.167022705E0,-3.044660091E0,-1.680191422E1,-3.086314678E0,1.735222218E1
4.171997070E0,-2.982430458E0,-1.761792564E1,-2.770648479E0,1.808210962E1
4.176971435E0,-3.057719231E0,-1.830361366E1,-2.439168453E0,1.871687642E1
4.181945800E0,-3.277898788E0,-1.878989029E1,-2.169322968E0,1.919662886E1
4.186889648E0,-3.597651958E0,-1.934033203E1,-2.016102791E0,1.977514129E1
4.191864013E0,-4.100165844E0,-1.989433098E1,-2.127898216E0,2.042360683E1
4.196838379E0,-4.485270500E0,-2.054577637E1,-2.202994347E0,2.114473367E1
4.201812744E0,-4.770151138E0,-2.037655449E1,-2.206054688E0,2.104340733E1
4.206756591E0,-4.946223259E0,-2.060354233E1,-2.135851860E0,2.129631292E1
4.211730957E0,-5.092930317E0,-2.127937889E1,-2.206726551E0,2.199135165E1
4.216705322E0,-5.384887218E0,-2.204975891E1,-2.161002636E0,2.280041251E1
4.221679687E0,-5.548125744E0,-2.290592384E1,-1.904813290E0,2.364511282E1
4.226623535E0,-5.474912643E0,-2.330623245E1,-1.258423090E0,2.397370994E1
4.231597900E0,-5.441468239E0,-2.319181252E1,-8.227994442E-1,2.383582898E1
4.236572265E0,-5.685157776E0,-2.306434822E1,-2.679617405E-1,2.375619880E1
4.241546631E0,-6.278032303E0,-2.295337677E1,2.814042568E-1,2.379811722E1
4.246490478E0,-6.913623810E0,-2.282863808E1,9.297642708E-1,2.387068018E1
4.251464843E0,-7.481307983E0,-2.269940567E1,1.615836859E0,2.395503946E1
4.256439209E0,-8.160363197E0,-2.256689072E1,2.355566263E0,2.411233660E1
4.261413574E0,-8.882781029E0,-2.243198395E1,2.915281057E0,2.430219262E1
4.266357422E0,-9.926484108E0,-2.229632759E1,3.344351530E0,2.463424442E1
4.271331787E0,-1.103868389E1,-2.216097260E1,4.036580086E0,2.508496018E1
4.276306152E0,-1.131533527E1,-2.202866554E1,4.953257084E0,2.525536921E1
4.281280517E0,-1.124440002E1,-2.190070534E1,5.849523544E0,2.530403825E1
4.286224365E0,-1.117491817E1,-2.177950096E1,6.668418407E0,2.537111078E1
4.291198730E0,-1.113298512E1,-2.166543961E1,7.641631126E0,2.552898661E1
4.296173095E0,-1.109118271E1,-2.155963516E1,8.587753296E0,2.572123070E1
4.301147461E0,-1.105716515E1,-2.146119499E1,9.472553253E0,2.593401351E1
4.306091308E0,-1.102961254E1,-2.137096596E1,9.899678230E0,2.600719454E1
4.311065673E0,-1.100679588E1,-2.128783989E1,9.901258469E0,2.592983999E1
4.316040039E0,-1.078435707E1,-2.121099091E1,9.714709282E0,2.570183007E1
4.321014404E0,-9.889204025E0,-2.113900948E1,9.338072777E0,2.513669988E1
4.325958252E0,-8.976978302E0,-2.107095146E1,9.031151772E0,2.461976517E1
4.330932617E0,-8.345264435E0,-2.100445747E1,8.710213661E0,2.422185984E1
4.335906982E0,-7.913781166E0,-2.093839645E1,8.355352402E0,2.389259911E1
4.340881347E0,-7.701265335E0,-2.085663414E1,8.145176888E0,2.367810343E1
4.345825195E0,-7.469588280E0,-2.045470047E1,7.908453465E0,2.316750217E1
4.350799560E0,-7.211137772E0,-1.987292671E1,7.545649052E0,2.244706091E1
4.355773925E0,-6.920194626E0,-1.941116142E1,7.049622059E0,2.178025373E1
4.360717773E0,-6.493614197E0,-1.902169228E1,6.613044739E0,2.115949345E1
4.365692138E0,-6.005474091E0,-1.861778259E1,6.235617161E0,2.053218130E1
4.370666504E0,-5.410697937E0,-1.813907051E1,5.843947887E0,1.981043306E1
4.375640869E0,-4.762967110E0,-1.776871872E1,5.426022530E0,1.917954486E1
4.380615234E0,-4.284901619E0,-1.745501137E1,4.985420704E0,1.865186916E1
4.385559082E0,-4.220185280E0,-1.728092575E1,4.632160664E0,1.838198224E1
4.390533447E0,-4.540587425E0,-1.715896225E1,4.520174026E0,1.831608290E1
4.395507812E0,-4.946850777E0,-1.693114662E1,4.628193855E0,1.823609709E1
4.400482177E0,-5.221399307E0,-1.677090645E1,4.913739204E0,1.823927484E1
4.405426025E0,-5.417313576E0,-1.667462349E1,5.339635849E0,1.832763121E1
4.410400390E0,-5.600111008E0,-1.657780838E1,5.794093609E0,1.843248477E1
4.415374756E0,-5.800773621E0,-1.647323608E1,6.334289551E0,1.857793599E1
4.420349121E0,-5.842839241E0,-1.625555611E1,7.036222935E0,1.865181782E1
4.425292968E0,-5.782751083E0,-1.588008308E1,7.689400673E0,1.856728660E1
4.430267334E0,-5.545880318E0,-1.542149353E1,8.252307892E0,1.834883748E1
4.435241699E0,-5.258223534E0,-1.499332905E1,8.697389603E0,1.811334913E1
4.440216064E0,-4.909731865E0,-1.461740589E1,8.926247597E0,1.781718042E1
4.445159912E0,-4.449195862E0,-1.426520729E1,8.927932739E0,1.740687984E1
4.450134277E0,-3.936967850E0,-1.392316055E1,8.872320175E0,1.697268927E1
4.455108642E0,-3.350227356E0,-1.348941708E1,8.720932961E0,1.640862786E1
4.460083007E0,-2.640662193E0,-1.311146832E1,8.475241661E0,1.583393253E1
4.465026855E0,-2.067209244E0,-1.267982101E1,8.216495514E0,1.524998405E1
4.470001220E0,-1.406912804E0,-1.230150986E1,7.804826736E0,1.463632019E1
4.474975586E0,-8.296499252E-1,-1.208879089E1,7.523416519E0,1.426285316E1
4.479949951E0,-4.761953354E-1,-1.177974892E1,7.298234940E0,1.386555011E1
4.484924316E0,-1.248226166E-1,-1.142612076E1,7.069278717E0,1.343675995E1
4.489868164E0,7.988929749E-3,-1.114316368E1,6.916306496E0,1.311508506E1
4.494842529E0,1.553716660E-1,-1.089632225E1,6.867664814E0,1.288094713E1
4.499816894E0,4.816484451E-1,-1.069282055E1,6.782729149E0,1.267177222E1
4.504791259E0,8.002338409E-1,-1.037015724E1,6.714094162E0,1.237980597E1
4.509735107E0,1.195886612E0,-1.007056808E1,6.643573761E0,1.212367760E1
4.514709472E0,1.565371513E0,-9.676324844E0,6.546751022E0,1.178734913E1
4.519683838E0,1.947351456E0,-9.390668869E0,6.541172504E0,1.160878018E1
4.524627685E0,2.280203819E0,-9.117013931E0,6.456612587E0,1.140206642E1
4.529602050E0,2.622522354E0,-8.755315781E0,6.329335213E0,1.111726865E1
4.534576416E0,2.947842598E0,-8.523796082E0,6.247527122E0,1.097162115E1
4.539550781E0,3.228250504E0,-8.189425468E0,6.131841183E0,1.072789668E1
4.544525146E0,3.462952614E0,-7.902501106E0,5.995790482E0,1.050671538E1
4.549468994E0,3.685866356E0,-7.657391548E0,6.006691456E0,1.040680539E1
4.554443359E0,3.854266167E0,-7.477502823E0,6.112138748E0,1.039839681E1
4.559417724E0,4.066194534E0,-7.280536652E0,6.192921638E0,1.038712811E1
4.564361572E0,4.301136017E0,-7.040755272E0,6.272747040E0,1.036433120E1
4.569335937E0,4.558410645E0,-6.826975822E0,6.387303352E0,1.040117064E1
4.574310302E0,4.845790863E0,-6.578820229E0,6.401712418E0,1.038000417E1
4.579254150E0,5.126276016E0,-6.360480309E0,6.403081894E0,1.037949292E1
4.584228515E0,5.465306282E0,-6.128855228E0,6.309033394E0,1.035549813E1
4.589202881E0,5.667534828E0,-5.869404793E0,6.108400822E0,1.019232183E1
4.594177246E0,5.703868866E0,-5.576926231E0,5.904950142E0,9.924951507E0
4.599121093E0,5.672574997E0,-5.299864292E0,5.686311245E0,9.622931164E0
4.604095459E0,5.658020496E0,-5.180798531E0,5.546257019E0,9.466511304E0
4.609069824E0,5.582798004E0,-5.009421825E0,5.498949528E0,9.300558397E0
4.614044189E0,5.437058449E0,-4.860719204E0,5.448951244E0,9.103804997E0
4.618988037E0,5.253118038E0,-4.735302448E0,5.354128838E0,8.870458501E0
4.623962402E0,5.224071503E0,-4.720767021E0,5.289940834E0,8.806817720E0
4.628936767E0,5.160984039E0,-4.589879990E0,5.205006599E0,8.648401487E0
4.633911132E0,5.050567627E0,-4.357172012E0,5.229120255E0,8.475663982E0
4.638854980E0,5.001178741E0,-4.174705982E0,5.258334160E0,8.371979275E0
4.643829345E0,4.884540081E0,-4.160581112E0,5.279644966E0,8.309260976E0
4.648803711E0,4.718544483E0,-4.163609982E0,5.373777866E0,8.275131339E0
4.653778076E0,4.599726677E0,-4.089972496E0,5.488829136E0,8.246975555E0
4.658721923E0,4.542373180E0,-3.938446999E0,5.627799511E0,8.235086290E0
4.663696289E0,4.505609989E0,-3.744922638E0,5.739381790E0,8.201552918E0
4.668670654E0,4.465009689E0,-3.707187891E0,5.763200283E0,8.178877129E0
4.673645019E0,4.458394527E0,-3.670205593E0,5.670525074E0,8.093364286E0
4.678588867E0,4.444094181E0,-3.677235126E0,5.551129818E0,8.005440245E0
4.683563232E0,4.516157627E0,-3.650129318E0,5.410271168E0,7.936633913E0
4.688537597E0,4.668435097E0,-3.543726206E0,5.363842487E0,7.945003959E0
4.693511963E0,4.829524994E0,-3.346401215E0,5.244800568E0,7.875953641E0
4.698455810E0,4.863609314E0,-3.197916508E0,5.136133671E0,7.762811001E0
4.703430175E0,4.897079945E0,-3.206418991E0,5.001460075E0,7.699163436E0
4.708404541E0,4.922049999E0,-3.278777122E0,4.786231041E0,7.608216821E0
4.713378906E0,4.903928280E0,-3.219314098E0,4.660991669E0,7.492485514E0
4.718322754E0,4.848627090E0,-3.143811464E0,4.630677700E0,7.405127355E0
4.723297119E0,4.754193783E0,-3.122981548E0,4.642019272E0,7.341914954E0
4.728271484E0,4.626143932E0,-3.144252062E0,4.706501961E0,7.310177113E0
4.733245849E0,4.578408718E0,-3.129483223E0,4.758760452E0,7.307618810E0
4.738189697E0,4.487945557E0,-3.111372948E0,4.835550308E0,7.294165046E0
4.743164062E0,4.438609123E0,-3.104032040E0,4.932991982E0,7.326027282E0
4.748138427E0,4.378451347E0,-3.126009941E0,5.118874073E0,7.426011455E0
4.753112793E0,4.368275642E0,-3.152886629E0,5.337725163E0,7.583787714E0
